id,app,feature,subject,predicate,object
ffe2e1f4-623f-4aa2-9440-9b7c181efb9b,Zoho Commerce,Change the position,Buy Now button,can display,beside the product image  
ffe2e1f4-623f-4aa2-9440-9b7c181efb9b,Zoho Commerce,Change the position,Preference,as per,display location
73b818a6-1934-491a-ae72-de5496fb2d67,Zoho Commerce,Manage reviews,Set a limit, display, number of reviews  
73b818a6-1934-491a-ae72-de5496fb2d67,Zoho Commerce,Manage reviews,System, notify, every time customers submit a review  
73b818a6-1934-491a-ae72-de5496fb2d67,Zoho Commerce,Manage reviews,CAPTCHA, protect, website from spam  
3d9042af-ac8a-4669-b64c-4c73a91a8bb4,Zoho Commerce,Moderate individual reviews,Filter reviews, based on, different parameters  
3d9042af-ac8a-4669-b64c-4c73a91a8bb4,Zoho Commerce,Moderate individual reviews,Filter reviews, to filter out, spam  
3d9042af-ac8a-4669-b64c-4c73a91a8bb4,Zoho Commerce,Moderate individual reviews,Users, can choose, to allow only verified customers to submit reviews
4497e256-0034-44bd-b6f0-a162e2f30266,Zoho Commerce,Moderate reviews in bulk,Save time, by moderating, multiple reviews  
4497e256-0034-44bd-b6f0-a162e2f30266,Zoho Commerce,Moderate reviews in bulk,User, selects, appropriate action  
4497e256-0034-44bd-b6f0-a162e2f30266,Zoho Commerce,Moderate reviews in bulk,Appropriate action, includes, Approve  
4497e256-0034-44bd-b6f0-a162e2f30266,Zoho Commerce,Moderate reviews in bulk,Appropriate action, includes, Inappropriate  
4497e256-0034-44bd-b6f0-a162e2f30266,Zoho Commerce,Moderate reviews in bulk,Appropriate action, includes, Spam  
4497e256-0034-44bd-b6f0-a162e2f30266,Zoho Commerce,Moderate reviews in bulk,Appropriate action, includes, Not Spam  
4497e256-0034-44bd-b6f0-a162e2f30266,Zoho Commerce,Moderate reviews in bulk,Appropriate action, includes, Trash  
4497e256-0034-44bd-b6f0-a162e2f30266,Zoho Commerce,Moderate reviews in bulk,Appropriate action, includes, Restore
af1f03a6-fac8-48ad-a663-35ab4804c755,Softeng POS,retrieve name and price of good,system,allow,user  
af1f03a6-fac8-48ad-a663-35ab4804c755,Softeng POS,retrieve name and price of good,user,input,valid barcode  
af1f03a6-fac8-48ad-a663-35ab4804c755,Softeng POS,retrieve name and price of good,user,retrieve,corresponding product information
8d562469-09f3-4a3a-b96c-4c06063d7104,Softeng POS,retrieve name and price of good,system,must validate,barcode  
8d562469-09f3-4a3a-b96c-4c06063d7104,Softeng POS,retrieve name and price of good,barcode,must be consistent,defined barcode standard  
8d562469-09f3-4a3a-b96c-4c06063d7104,Softeng POS,retrieve name and price of good,product,must exist,backend catalogue
f711b1fd-cf7f-4d5f-bb9f-3c13fd046410,Softeng POS,retrieve name and price of good,barcode, is validated, system  
f711b1fd-cf7f-4d5f-bb9f-3c13fd046410,Softeng POS,retrieve name and price of good,system, must access, backend catalogue system  
f711b1fd-cf7f-4d5f-bb9f-3c13fd046410,Softeng POS,retrieve name and price of good,system, find and retrieve, products name and price
0771c37c-da57-4a76-84b2-fd181d55df30,Softeng POS,retrieve name and price of good,system,must display,name of the product  
0771c37c-da57-4a76-84b2-fd181d55df30,Softeng POS,retrieve name and price of good,system,must display,price of the product  
0771c37c-da57-4a76-84b2-fd181d55df30,Softeng POS,retrieve name and price of good,information,is retrieved,from the backend system  
0771c37c-da57-4a76-84b2-fd181d55df30,Softeng POS,retrieve name and price of good,system,display,to the user
31ea4763-8164-4669-8faa-931ac3b0cc2a,Softeng POS,retrieve name and price of good,barcode,is,invalid
31ea4763-8164-4669-8faa-931ac3b0cc2a,Softeng POS,retrieve name and price of good,system,must display,error message  
31ea4763-8164-4669-8faa-931ac3b0cc2a,Softeng POS,retrieve name and price of good,error message,indicates,issue  
31ea4763-8164-4669-8faa-931ac3b0cc2a,Softeng POS,retrieve name and price of good,system,prompts,user to try again
19a0e4ff-723c-4a11-9417-e00facdb199c,Softeng POS,deduce stock amount,system,allow,user  
19a0e4ff-723c-4a11-9417-e00facdb199c,Softeng POS,deduce stock amount,user,input,valid barcode  
19a0e4ff-723c-4a11-9417-e00facdb199c,Softeng POS,deduce stock amount,barcode,identify,product  
19a0e4ff-723c-4a11-9417-e00facdb199c,Softeng POS,deduce stock amount,product,needs,stock update
10056c6c-ec00-44ab-89aa-df89b77907f6,Softeng POS,deduce stock amount,system, must validate, barcode corresponds to product in backend catalogue  
10056c6c-ec00-44ab-89aa-df89b77907f6,Softeng POS,deduce stock amount,product, has, at least one item in stock
8159c6ea-895c-4164-8283-9168be94d1a5,Softeng POS,deduce stock amount,system,verify,product current stock amount is greater than or equal to one before proceeding with the stock deduction
6c865a00-710f-4e23-bad1-cd8bbff1da61,Softeng POS,deduce stock amount,barcode, is validated, system  
6c865a00-710f-4e23-bad1-cd8bbff1da61,Softeng POS,deduce stock amount,stock check, is passed, system  
6c865a00-710f-4e23-bad1-cd8bbff1da61,Softeng POS,deduce stock amount,system, must deduct, one unit from the current stock amount of the product
317dc865-c951-4534-a701-2bf016d09e9b,Softeng POS,deduce stock amount,The system,must update,the backend inventory system  
317dc865-c951-4534-a701-2bf016d09e9b,Softeng POS,deduce stock amount,The backend inventory system,update with,new stock amount  
317dc865-c951-4534-a701-2bf016d09e9b,Softeng POS,deduce stock amount,The sale,is completed,Product.stockAmount_after = Product.stockAmount_before - 1
94ecfbdf-789b-446c-9af7-e4443b10d578,Softeng POS,deduce stock amount,stock,has been updated,system  
94ecfbdf-789b-446c-9af7-e4443b10d578,Softeng POS,deduce stock amount,system,must confirm,deduction  
94ecfbdf-789b-446c-9af7-e4443b10d578,Softeng POS,deduce stock amount,system,must reflect,updated stock amount for the product
35a2d004-5d38-49d0-a841-59b8833e2b4a,Softeng POS,deduce stock amount,product stock,is,zero or less  
35a2d004-5d38-49d0-a841-59b8833e2b4a,Softeng POS,deduce stock amount,system,must display,error message  
35a2d004-5d38-49d0-a841-59b8833e2b4a,Softeng POS,deduce stock amount,error message,indicates,product is out of stock  
35a2d004-5d38-49d0-a841-59b8833e2b4a,Softeng POS,deduce stock amount,system,must prevent,sale from proceeding
bc249626-1744-4ff0-9a29-39a1c3ba76a2,Softeng POS,Handle payment cash,system,allow,user  
bc249626-1744-4ff0-9a29-39a1c3ba76a2,Softeng POS,Handle payment cash,user,input,amount  
bc249626-1744-4ff0-9a29-39a1c3ba76a2,Softeng POS,Handle payment cash,user,input,cash  
bc249626-1744-4ff0-9a29-39a1c3ba76a2,Softeng POS,Handle payment cash,cash,received,customer
d0f2e3db-161a-4fbe-bdac-b4a79f360f2c,Softeng POS,Handle payment cash,system,validate,cash received is greater than or equal to the amount to be paid
a63ce3b7-c73d-4d2f-a922-5da4c73b3c73,Softeng POS,Handle payment cash,payment, is, validated  
a63ce3b7-c73d-4d2f-a922-5da4c73b3c73,Softeng POS,Handle payment cash,system, must calculate, change  
a63ce3b7-c73d-4d2f-a922-5da4c73b3c73,Softeng POS,Handle payment cash,system, must calculate, by subtracting the amount to be paid from the cash received
f341131f-bf87-49c3-b8bf-2b391dbaebfd,Softeng POS,Handle payment cash,transaction,is validated,system  
f341131f-bf87-49c3-b8bf-2b391dbaebfd,Softeng POS,Handle payment cash,system,must add,amount to be paid  
f341131f-bf87-49c3-b8bf-2b391dbaebfd,Softeng POS,Handle payment cash,system,must add,total cash amount in the register or point-of-sale system
a85f944a-7696-4eff-90cf-901c0c3cec32,Softeng POS,Handle payment cash,system,display,calculated change  
a85f944a-7696-4eff-90cf-901c0c3cec32,Softeng POS,Handle payment cash,system,confirm,payment was successfully processed
cf8d9af4-1e1a-48e3-b1e0-fcb8c2b4b232,Softeng POS,Handle payment cash,payment, is processed, system  
cf8d9af4-1e1a-48e3-b1e0-fcb8c2b4b232,Softeng POS,Handle payment cash,system, must update, total amount of cash in the register  
cf8d9af4-1e1a-48e3-b1e0-fcb8c2b4b232,Softeng POS,Handle payment cash,total amount of cash in the register, to reflect, new balance
783154f2-3e04-48e7-ad38-88684428d678,Softeng POS,Handle Coupon,system,must allow,user  
783154f2-3e04-48e7-ad38-88684428d678,Softeng POS,Handle Coupon,user,input or scan,coupon  
783154f2-3e04-48e7-ad38-88684428d678,Softeng POS,Handle Coupon,user,use,barcode  
783154f2-3e04-48e7-ad38-88684428d678,Softeng POS,Handle Coupon,barcode,retrieve,coupon details  
783154f2-3e04-48e7-ad38-88684428d678,Softeng POS,Handle Coupon,coupon details,include,coupon ID  
783154f2-3e04-48e7-ad38-88684428d678,Softeng POS,Handle Coupon,coupon details,include,promotion ID  
783154f2-3e04-48e7-ad38-88684428d678,Softeng POS,Handle Coupon,coupon details,include,product ID  
535a65fa-a781-4c74-94fd-fc6483bff43c,Softeng POS,Handle Coupon,system,verify,coupon ID validity  
535a65fa-a781-4c74-94fd-fc6483bff43c,Softeng POS,Handle Coupon,coupon ID,correspond,existing promotion in the system
65d2fcaa-3f06-428a-8044-1c8d302f0233,Softeng POS,Handle Coupon,system,check,promotion associated with the coupon  
65d2fcaa-3f06-428a-8044-1c8d302f0233,Softeng POS,Handle Coupon,promotion,be,active  
65d2fcaa-3f06-428a-8044-1c8d302f0233,Softeng POS,Handle Coupon,promotion,be,valid  
65d2fcaa-3f06-428a-8044-1c8d302f0233,Softeng POS,Handle Coupon,promotion,be based on,current date and promotions expiry date
01379659-6e85-4055-a25b-c57056cbe842,Softeng POS,Handle Coupon,system,must verify,product availability  
01379659-6e85-4055-a25b-c57056cbe842,Softeng POS,Handle Coupon,product,associated with,coupon  
01379659-6e85-4055-a25b-c57056cbe842,Softeng POS,Handle Coupon,product,is available,in stock  
01379659-6e85-4055-a25b-c57056cbe842,Softeng POS,Handle Coupon,system,applying,discount
ac703f90-9dd4-4bd8-bd08-bafe5a749699,Softeng POS,Handle Coupon,system,retrieve,discount rate  
ac703f90-9dd4-4bd8-bd08-bafe5a749699,Softeng POS,Handle Coupon,system,apply,discount rate to products price
bed40d36-2ebd-4507-98fc-137207d0120e,Softeng POS,Handle Coupon,system,calculate,discounted price  
bed40d36-2ebd-4507-98fc-137207d0120e,Softeng POS,Handle Coupon,system,apply,retrieved discount rate  
bed40d36-2ebd-4507-98fc-137207d0120e,Softeng POS,Handle Coupon,retrieved discount rate,apply,products original price
7ffeeb21-366c-49e1-9d14-6cba725b94d8,Softeng POS,Handle Coupon,system,display,error message  
7ffeeb21-366c-49e1-9d14-6cba725b94d8,Softeng POS,Handle Coupon,system,prevent,discount from being applied
3aa33f22-c17d-445f-bf94-81ce45793481,Softeng POS,Handle Coupon,system,update,total amount  
3aa33f22-c17d-445f-bf94-81ce45793481,Softeng POS,Handle Coupon,system,ensure,interface readiness
e61f9b9d-6013-4e8e-867d-3780315098c2,SMS,Record stock status,Sales Assistant,enter,product name  
e61f9b9d-6013-4e8e-867d-3780315098c2,SMS,Record stock status,Sales Assistant,record,stock status  
e61f9b9d-6013-4e8e-867d-3780315098c2,SMS,Record stock status,Stock status,be for,new product
4a3f9539-71ef-43b4-ac9f-38affcbd18f0,SMS,Record stock status,The system,enable,Sales Assistant  
4a3f9539-71ef-43b4-ac9f-38affcbd18f0,SMS,Record stock status,Sales Assistant,input,quantity of the new product  
4a3f9539-71ef-43b4-ac9f-38affcbd18f0,SMS,Record stock status,quantity of the new product,being added,to the stock
883786a9-a36d-4763-b1a9-f4f0fd25119b,SMS,Record stock status,The system,require,Sales Assistant  
883786a9-a36d-4763-b1a9-f4f0fd25119b,SMS,Record stock status,Sales Assistant,enter,unique stock number  
883786a9-a36d-4763-b1a9-f4f0fd25119b,SMS,Record stock status,unique stock number,for,new product
0b985b98-5735-4271-a2b0-58adbce79d8d,SMS,Record stock status,The system,shall provide,an option  
0b985b98-5735-4271-a2b0-58adbce79d8d,SMS,Record stock status,The system,provide,an option for the Sales Assistant to add the product to the stock  
0b985b98-5735-4271-a2b0-58adbce79d8d,SMS,Record stock status,The Sales Assistant,add,the product to the stock  
0b985b98-5735-4271-a2b0-58adbce79d8d,SMS,Record stock status,The Sales Assistant,enter,the required details
e0e8172e-d407-4f69-a4a4-0f39979d3ab4,SMS,Record stock status,system,generate,unique product number
4afcc1d0-99e4-4db2-8e7f-2f2d80206fb2,SMS,Record stock status,system,update,stock  
4afcc1d0-99e4-4db2-8e7f-2f2d80206fb2,SMS,Record stock status,stock,reflect,quantity  
4afcc1d0-99e4-4db2-8e7f-2f2d80206fb2,SMS,Record stock status,quantity,of,product
a682fb54-6366-45c6-ae02-7c8e24df5d33,SMS,Record stock status,system,shall display,confirmation message  
a682fb54-6366-45c6-ae02-7c8e24df5d33,SMS,Record stock status,confirmation message,showing,product name  
a682fb54-6366-45c6-ae02-7c8e24df5d33,SMS,Record stock status,confirmation message,showing,product number  
a682fb54-6366-45c6-ae02-7c8e24df5d33,SMS,Record stock status,confirmation message,showing,updated stock quantity  
a682fb54-6366-45c6-ae02-7c8e24df5d33,SMS,Record stock status,product,is added,successfully
14d70972-7f2f-4a38-b259-ed8587406305,SMS,Update stock status,Sales Assistant,search for,existing product  
14d70972-7f2f-4a38-b259-ed8587406305,SMS,Update stock status,Sales Assistant,use,product number  
14d70972-7f2f-4a38-b259-ed8587406305,SMS,Update stock status,Sales Assistant,use,product name  
14d70972-7f2f-4a38-b259-ed8587406305,SMS,Update stock status,Product number,serve as,access key  
14d70972-7f2f-4a38-b259-ed8587406305,SMS,Update stock status,Product name,serve as,access key
07a620a9-8c0c-4cd5-9b97-01fa7fd597ec,SMS,Update stock status,system,shall display,details of the existing product  
07a620a9-8c0c-4cd5-9b97-01fa7fd597ec,SMS,Update stock status,details of the existing product,include,current quantity  
07a620a9-8c0c-4cd5-9b97-01fa7fd597ec,SMS,Update stock status,details of the existing product,include,stock number
68c0a16c-fec9-4ca5-9207-4b541761d594,SMS,Update stock status,Sales Assistant,update,quantity of the existing product
82ec8cc4-6342-4d40-a856-7d803c54528d,SMS,Update stock status,Sales Assistant,update,stock number of the existing product
4494c1ef-a3cc-4848-a43c-e44d8fd5e04e,SMS,Update stock status,The system,shall provide,an option  
4494c1ef-a3cc-4848-a43c-e44d8fd5e04e,SMS,Update stock status,The option,is for,the Sales Assistant  
4494c1ef-a3cc-4848-a43c-e44d8fd5e04e,SMS,Update stock status,The Sales Assistant,accept,the changes  
4494c1ef-a3cc-4848-a43c-e44d8fd5e04e,SMS,Update stock status,The changes,are made to,the product details
69b5b69d-bb92-4d1b-8e23-472f81180c8c,SMS,Update stock status,system,shall save,changes  
69b5b69d-bb92-4d1b-8e23-472f81180c8c,SMS,Update stock status,system,update,stock with the new quantity and stock number
9f201428-8309-4ba4-8b81-67514a8a427d,SMS,Update stock status,The system,shall display,a confirmation message  
9f201428-8309-4ba4-8b81-67514a8a427d,SMS,Update stock status,A confirmation message,showing,the updated quantity and stock details  
9f201428-8309-4ba4-8b81-67514a8a427d,SMS,Update stock status,The product,has been,successfully updated
33db9066-8a51-4373-b374-f66c15436d8a,SMS,Update stock status,The system,shall notify,the Sales Assistant  
33db9066-8a51-4373-b374-f66c15436d8a,SMS,Update stock status,the searched product,cannot be found,using the provided access keys
d8ce61bb-9b01-440d-a5c3-4df5a5691508,SMS,Record product price,Sales Assistant,enter,product name  
d8ce61bb-9b01-440d-a5c3-4df5a5691508,SMS,Record product price,Sales Assistant,record,price details  
d8ce61bb-9b01-440d-a5c3-4df5a5691508,SMS,Record product price,Sales Assistant,record,new product
125ad59a-a2ce-4ce3-aa79-f0096ca5fc37,SMS,Record product price,system,enable,Sales Assistant  
125ad59a-a2ce-4ce3-aa79-f0096ca5fc37,SMS,Record product price,Sales Assistant,input,retail price  
125ad59a-a2ce-4ce3-aa79-f0096ca5fc37,SMS,Record product price,retail price,for,new product
228ff569-020d-4158-8f4b-fa3cdff36cc8,SMS,Record product price,Sales Assistant,enter,wholesale price
72e1bade-df9d-499d-b8aa-32862bd334c4,SMS,Record product price,The system,shall provide,an option  
72e1bade-df9d-499d-b8aa-32862bd334c4,SMS,Record product price,The option,is for,the Sales Assistant  
72e1bade-df9d-499d-b8aa-32862bd334c4,SMS,Record product price,The Sales Assistant,to specify,the wholesale quantity  
72e1bade-df9d-499d-b8aa-32862bd334c4,SMS,Record product price,The Sales Assistant,is recording,the wholesale price
1aed1fb4-258d-4377-9a88-1de701106294,SMS,Record product price,Sales Assistant,input,contract price  
1aed1fb4-258d-4377-9a88-1de701106294,SMS,Record product price,System,enable,Sales Assistant
8ff60e36-0f00-495d-ad1a-dcc8d3b795a2,SMS,Record product price,system,provide,option  
8ff60e36-0f00-495d-ad1a-dcc8d3b795a2,SMS,Record product price,option,add,new product  
8ff60e36-0f00-495d-ad1a-dcc8d3b795a2,SMS,Record product price,new product,add,after all required details have been entered
1cb7bf4d-17be-4294-b14b-ae45b5697a35,SMS,Record product price,system,generate,unique product number
59c0e138-64e7-4c76-a3a7-0dc7cb2af593,SMS,Record product price,system,store,entered prices  
59c0e138-64e7-4c76-a3a7-0dc7cb2af593,SMS,Record product price,system,display,entered prices  
59c0e138-64e7-4c76-a3a7-0dc7cb2af593,SMS,Record product price,entered prices,include,retail price  
59c0e138-64e7-4c76-a3a7-0dc7cb2af593,SMS,Record product price,entered prices,include,wholesale price  
59c0e138-64e7-4c76-a3a7-0dc7cb2af593,SMS,Record product price,entered prices,include,contract price  
59c0e138-64e7-4c76-a3a7-0dc7cb2af593,SMS,Record product price,entered prices,include,wholesale quantity  
59c0e138-64e7-4c76-a3a7-0dc7cb2af593,SMS,Record product price,entered prices,associate with,new product
