"source_id","option_id","source","option"
"0d82b796-d6e5-4abd-8060-311babb268cc","6e1b4ddc-d61d-489e-88fc-b26d7752fd06",Use existing color schemes or add custom colors to your storefront. Change the base and heading fonts to reflect your brand.,"From changing the color of icons to increasing the width of columns and customizing the size of banners, take complete charge of every element and section on your storefront."
"0d82b796-d6e5-4abd-8060-311babb268cc","653c3bfd-f491-4d24-afcb-d646a31321ca",Use existing color schemes or add custom colors to your storefront. Change the base and heading fonts to reflect your brand.,"Pick the font size, color, and layout style of your choice to enhance the overall presentation. Enable borders and make it stand out to your customers."
"0d82b796-d6e5-4abd-8060-311babb268cc",b47fe966-1ff0-48a4-9448-c48ed351de38,Use existing color schemes or add custom colors to your storefront. Change the base and heading fonts to reflect your brand.,"Customize products with multiple attributes and variants, such as size, color, and finish."
"0d82b796-d6e5-4abd-8060-311babb268cc",c328ed8c-7491-423b-8fa5-8b5dca686cdf,Use existing color schemes or add custom colors to your storefront. Change the base and heading fonts to reflect your brand.,Scale your business by embedding third-party widgets and scripts into your website. Insert snippets to apply reoccurring customizations.
"0d82b796-d6e5-4abd-8060-311babb268cc","3e5118b9-7ae6-4354-b2f3-1578debf4af2",Use existing color schemes or add custom colors to your storefront. Change the base and heading fonts to reflect your brand.,"Organize your store better by creating menu items. Add pages, links, products, categories, and even collections as menu items. Rearrange the existing menus with ease via drag-and-drop."
"0dc4c153-b415-43ff-aa01-a428f39321d0",dc9866b7-17ec-4d67-a1db-70cc3393af3d,"If the ""Total Largest Revenue"" option is selected, the system must display a list of Sales Persons and their total revenue, but only if the user is a Sales Manager.","If the ""Best Sales Person"" option is selected, the system must prompt the user to enter a product ID and display a descending list of Sales Persons based on revenue generated for the specified product, but only if the user is a Sales Manager."
"0dc4c153-b415-43ff-aa01-a428f39321d0",e46bfbdf-d4e0-4bcd-aa76-eebaf9aa9dbf,"If the ""Total Largest Revenue"" option is selected, the system must display a list of Sales Persons and their total revenue, but only if the user is a Sales Manager.","If the ""Sales Persons"" option is selected, the system must display an alphabetically sorted list of all Sales Persons."
"0dc4c153-b415-43ff-aa01-a428f39321d0","3b680e7f-7f2a-4138-8e95-8f9a0f95e831","If the ""Total Largest Revenue"" option is selected, the system must display a list of Sales Persons and their total revenue, but only if the user is a Sales Manager.","If the ""Most Sold Product"" option is selected, the system must prompt the user to input ""from date"" and ""to date"" values to display a list of the most sold products and their total revenue between the specified dates, but only if the user is a Sales Manager."
"0dc4c153-b415-43ff-aa01-a428f39321d0","41a92ff1-9855-4c1b-8238-6d5fa6f46b0b","If the ""Total Largest Revenue"" option is selected, the system must display a list of Sales Persons and their total revenue, but only if the user is a Sales Manager.","The system must provide a ""Statistics"" menu with the following sub-options:""Sales Person Historical Data"", ""Total Largest Revenue"", ""Best Sales Person"", ""Most Sold Product"", ""Less Sold Product"""
"0dc4c153-b415-43ff-aa01-a428f39321d0",fc6a5c36-c9c8-404b-a2ef-f1e1879e3433,"If the ""Total Largest Revenue"" option is selected, the system must display a list of Sales Persons and their total revenue, but only if the user is a Sales Manager.","If the ""Less Sold Product"" option is selected, the system must prompt the user to input ""from date"" and ""to date"" values to display a list of the least sold products and their total revenue between the specified dates, but only if the user is a Sales Manager."
"0e44a4e3-510e-4c9c-9a37-edf386397802","53725cbe-8e6a-4a84-961c-057661755c32","Advertise your current promotions, hours of operation, and upcoming events on your printed receipts.","Create and offer discounts to retain customers and increase your revenue. Discounts can be permanent, time-limited, or seasonal."
"0e44a4e3-510e-4c9c-9a37-edf386397802","0f8c87e0-9dff-419a-93e3-068536650595","Advertise your current promotions, hours of operation, and upcoming events on your printed receipts.",Generate and print invoices for your business customers.
"0e44a4e3-510e-4c9c-9a37-edf386397802","072fd9d6-dd93-4e39-bb03-50d67d4e8213","Advertise your current promotions, hours of operation, and upcoming events on your printed receipts.",Look up your customers with the built-in search feature or identify them with a barcode printed on their loyalty card.
"0e44a4e3-510e-4c9c-9a37-edf386397802","3269a8e8-2ceb-49b9-b9f1-e1a76cbad0ba","Advertise your current promotions, hours of operation, and upcoming events on your printed receipts.","Create custom coupons and promotional codes, and allow your customers to activate discounts at purchase."
"0e44a4e3-510e-4c9c-9a37-edf386397802","0f7115df-3f83-4600-a4cc-dd324c5c2c33","Advertise your current promotions, hours of operation, and upcoming events on your printed receipts.",Monitor cash register adjustments and easily verify cash content at the end of the day.
"0e651f80-69b3-4403-a206-c6a8b22141b8","8dcc86d4-f80f-42f2-b482-08e11b3e474a",The system shall enable the Sales-Assistant to locate the contract using a partial contract number after selecting the customer.,The system shall enable the sales assistant to find a contract using a partial contract number as an access key after selecting the customer.
"0e651f80-69b3-4403-a206-c6a8b22141b8","4c916c83-aacd-43b5-ad18-32cfeac2a8f2",The system shall enable the Sales-Assistant to locate the contract using a partial contract number after selecting the customer.,The system shall enable the Sales-Assistant to locate a contract by using a partial contract number if the full contract number is not available.
"0e651f80-69b3-4403-a206-c6a8b22141b8",dad5f365-5805-49cd-9d4f-51bc9dedc527,The system shall enable the Sales-Assistant to locate the contract using a partial contract number after selecting the customer.,"The system shall provide an option for the Sales-Assistant to search for a contract by selecting the Customer using access keys such as the customer name or customer number, in case the exact contract number is forgotten."
"0e651f80-69b3-4403-a206-c6a8b22141b8",d5fce2e5-97e1-4e07-a1a7-483cb9ce67c8,The system shall enable the Sales-Assistant to locate the contract using a partial contract number after selecting the customer.,The system shall allow the Sales-Assistant to find an existing contract using the contract number as the access key.
"0e651f80-69b3-4403-a206-c6a8b22141b8","0b4419a7-83ca-444f-a202-4a43de9776d4",The system shall enable the Sales-Assistant to locate the contract using a partial contract number after selecting the customer.,The system shall allow the Sales-Assistant to find an existing contract that has not been carried out yet by accessing it with the contract number.
"0f7115df-3f83-4600-a4cc-dd324c5c2c33",f228dd9b-cf13-4e15-b17c-df151e03b7c3,Monitor cash register adjustments and easily verify cash content at the end of the day.,Manage multiple cashier accounts and secure them with badges or pin codes.
